Timestamp,Source IP,Source Port,Destination IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Bwd IAT Total,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Average Packet Size,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Idle Mean,Label
2026-06-14 10:00:24,192.168.1.97,49291,192.168.1.161,80,2162012,29,9,12151,11700,587,0,385,1198,0,560,11031.85,17.58,58432.76,1729609.6,108100.6,2053911.4,1945810.8,928,288,13.41,4.16,0,1198,627.66,299.5,1,0,0,1,0,627.66,29200,28960,32,67944,92617,BENIGN
2026-06-14 09:59:37,192.168.1.215,34227,192.168.1.100,87,789,2,1,80,40,40,40,40,40,0,20,152091.25,3802.28,394.5,631.2,39.45,749.55,710.1,80,32,2534.85,1267.43,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,63865,945301,Port Scan
2026-06-14 10:00:41,192.168.1.60,57944,192.168.1.31,80,3493511,19,26,7239,21996,1342,0,472,1375,0,794,8368.37,12.88,79397.98,2794808.8,174675.55,3318835.45,3144159.9,380,832,5.44,7.44,0,1375,649.67,343.75,1,0,1,1,0,649.67,29200,28960,20,49858,337099,BENIGN
2026-06-14 09:59:01,192.168.1.150,61543,192.168.1.169,443,2464025,28,28,17640,34664,591,0,355,1208,0,617,21227.06,22.73,44800.45,1971220.0,123201.25,2340823.75,2217622.5,560,896,11.36,11.36,0,1208,934.0,302.0,1,0,0,1,0,934.0,29200,28960,20,67228,960221,BENIGN
2026-06-14 10:00:33,192.168.1.23,52050,192.168.1.95,443,2451128,18,30,8208,33060,718,0,394,1336,0,785,16836.33,19.58,52151.66,1960902.4,122556.4,2328571.6,2206015.2,720,960,7.34,12.24,0,1336,859.75,334.0,1,0,0,1,0,859.75,29200,28960,40,77679,70734,BENIGN
2026-06-14 10:00:01,192.168.1.77,55066,192.168.1.196,443,2375108,10,11,9800,8921,529,0,278,1237,0,259,7882.17,8.84,118755.4,1900086.4,118755.4,2256352.6,2137597.2,320,352,4.21,4.63,0,1237,891.48,309.25,1,0,0,1,0,891.48,29200,28960,32,11341,216772,BENIGN
2026-06-14 10:00:33,192.168.1.215,25908,192.168.1.100,3389,299775,75,81,5700,7209,256,40,85,512,40,110,43062.3,520.39,1934.03,239820.0,14988.75,284786.25,269797.5,2400,2592,250.19,270.2,40,512,82.75,118.0,1,0,1,1,0,82.75,65535,65535,32,20240,978358,Brute Force
2026-06-14 10:00:29,192.168.1.42,53874,192.168.1.100,93,417,1,0,40,0,40,40,40,40,0,20,95923.26,2398.08,417.0,333.6,20.85,396.15,0,32,0,2398.08,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,32,47783,811102,Port Scan
2026-06-14 09:59:23,192.168.1.148,26217,192.168.1.23,8080,4271051,14,5,11522,7280,1386,0,312,1038,0,262,4402.2,4.45,237280.61,3416840.8,213552.55,4057498.45,3843945.9,560,160,3.28,1.17,0,1386,989.58,346.5,1,0,0,1,0,989.58,29200,28960,40,26461,458801,BENIGN
2026-06-14 09:59:13,192.168.1.128,32619,192.168.1.240,8080,1507828,28,19,28000,8018,546,0,232,1057,0,306,23887.34,31.17,32778.87,1206262.4,75391.4,1432436.6,1357045.2,1120,608,18.57,12.6,0,1057,766.34,264.25,1,0,1,1,0,766.34,29200,28960,40,91827,883656,BENIGN
2026-06-14 10:00:55,192.168.1.150,55410,192.168.1.44,443,4182184,28,6,18060,6180,1308,0,191,1165,0,764,5796.01,8.13,126732.85,3345747.2,209109.2,3973074.8,3763965.6,1120,192,6.7,1.43,0,1308,712.94,327.0,1,0,1,1,0,712.94,29200,28960,40,8539,182484,BENIGN
2026-06-14 10:00:31,192.168.1.55,56924,185.9.115.104,9001,53716615,26,30,2132,2820,100,40,60,100,40,60,92.19,1.04,976665.73,42973292.0,2685830.75,51030784.25,48344953.5,1040,960,0.48,0.56,40,100,88.43,15.0,1,0,0,1,0,88.43,62190,40142,40,29277,5589014,Botnet
2026-06-14 10:00:06,9.47.43.163,11999,192.168.1.100,80,9945,197,2,12608,0,64,40,50,0,0,0,1267772.75,20010.06,50.23,7956.0,497.25,9447.75,8950.5,3940,64,19808.95,201.11,0,64,63.36,16.0,1,0,0,0,0,63.36,512,0,20,77041,295295,DDoS
2026-06-14 10:00:01,192.168.1.245,44984,192.168.1.214,443,2524236,20,6,3960,8964,1411,0,310,1355,0,790,5119.97,10.3,100969.44,2019388.8,126211.8,2398024.2,2271812.4,800,192,7.92,2.38,0,1411,497.08,352.75,1,0,0,1,0,497.08,29200,28960,40,85669,4420,BENIGN
2026-06-14 09:58:52,192.168.1.41,58607,192.168.1.100,100,61,1,1,40,40,40,40,40,40,0,20,1311475.41,32786.89,61.0,48.8,3.05,57.95,54.9,40,32,16393.44,16393.44,0,40,40.0,10.0,1,1,0,0,0,40.0,1024,0,40,38424,160658,Port Scan
2026-06-14 09:59:34,138.220.116.243,12135,192.168.1.100,443,4061,217,3,13888,0,64,40,50,0,0,0,3419847.33,54173.85,18.54,3248.8,203.05,3857.95,3654.9,8680,96,53435.11,738.73,0,64,63.13,16.0,1,0,0,0,0,63.13,512,0,40,871,592039,DDoS
2026-06-14 09:59:58,192.168.1.124,36002,192.168.1.113,443,756053,9,11,5553,13431,844,0,263,1439,0,494,25109.35,26.45,39792.26,604842.4,37802.65,718250.35,680447.7,360,352,11.9,14.55,0,1439,949.2,359.75,1,0,1,1,0,949.2,29200,28960,40,92999,986472,BENIGN
2026-06-14 10:00:13,152.81.148.50,13298,192.168.1.100,443,5221,703,4,44992,0,64,40,50,0,0,0,8617506.22,135414.67,7.4,4176.8,261.05,4959.95,4698.9,14060,128,134648.53,766.14,0,64,63.64,16.0,1,0,0,0,0,63.64,512,0,20,57304,951622,DDoS
2026-06-14 10:00:25,192.168.1.52,63572,192.168.1.68,443,3692747,6,5,3144,1940,1009,0,235,1152,0,274,1376.75,2.98,369274.7,2954197.6,184637.35,3508109.65,3323472.3,192,160,1.62,1.35,0,1152,462.18,288.0,1,0,0,1,0,462.18,29200,28960,32,63661,825382,BENIGN
2026-06-14 10:01:01,192.168.1.65,55846,192.168.1.100,105,175,2,1,80,40,40,40,40,40,0,20,685714.29,17142.86,87.5,140.0,8.75,166.25,157.5,80,32,11428.57,5714.29,0,40,40.0,10.0,1,1,0,0,0,40.0,1024,0,40,43831,323982,Port Scan
2026-06-14 10:00:34,192.168.1.124,10149,192.168.1.100,106,346,1,0,40,0,40,40,40,40,0,20,115606.94,2890.17,346.0,276.8,17.3,328.7,0,40,0,2890.17,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,40,53990,121163,Port Scan
2026-06-14 10:01:09,192.168.1.127,9459,192.168.1.75,443,3059182,30,29,10530,36859,1063,0,164,1035,0,267,15490.74,19.29,52744.52,2447345.6,152959.1,2906222.9,2753263.8,960,928,9.81,9.48,0,1063,803.2,265.75,1,0,0,1,0,803.2,29200,28960,32,77844,374106,BENIGN
2026-06-14 10:00:43,192.168.1.55,44265,192.168.1.173,80,4138430,20,8,5640,6016,1034,0,481,1441,0,724,2816.53,6.77,153275.19,3310744.0,206921.5,3931508.5,3724587.0,640,256,4.83,1.93,0,1441,416.29,360.25,1,0,1,1,0,416.29,29200,28960,32,63889,894311,BENIGN
2026-06-14 10:01:07,112.247.149.169,14030,192.168.1.100,443,5516,452,3,28928,0,64,40,50,0,0,0,5244379.99,82487.31,12.15,4412.8,275.8,5240.2,4964.4,14464,96,81943.44,543.87,0,64,63.58,16.0,1,0,0,0,0,63.58,512,0,32,38208,350875,DDoS
2026-06-14 09:59:28,192.168.1.231,28119,192.168.1.173,443,1427365,30,21,20460,28497,908,0,261,1151,0,345,34298.87,35.73,28547.3,1141892.0,71368.25,1355996.75,1284628.5,960,672,21.02,14.71,0,1151,959.94,287.75,1,0,1,1,0,959.94,29200,28960,32,68266,70595,BENIGN
2026-06-14 10:00:22,192.168.1.24,41758,192.168.1.102,80,3852412,30,30,19200,33600,595,0,160,1340,0,510,13705.7,15.57,65295.12,3081929.6,192620.6,3659791.4,3467170.8,600,960,7.79,7.79,0,1340,880.0,335.0,1,0,1,1,0,880.0,29200,28960,20,17200,262971,BENIGN
2026-06-14 09:59:24,192.168.1.252,28949,192.168.1.66,8080,235080,17,29,10489,29203,1285,0,375,1347,0,406,168844.65,195.68,5224.0,188064.0,11754.0,223326.0,211572.0,680,928,72.32,123.36,0,1347,862.87,336.75,1,0,0,1,0,862.87,29200,28960,40,25002,63338,BENIGN
2026-06-14 10:00:00,192.168.1.170,55930,192.168.1.184,8080,4682984,8,15,3552,7005,773,0,200,1161,0,220,2254.33,4.91,212862.91,3746387.2,234149.2,4448834.8,4214685.6,320,480,1.71,3.2,0,1161,459.0,290.25,1,0,0,1,0,459.0,29200,28960,40,96535,428383,BENIGN
2026-06-14 10:00:36,192.168.1.20,51894,192.168.1.10,8080,1178565,26,15,11466,15930,715,0,232,1384,0,793,23245.22,34.79,29464.12,942852.0,58928.25,1119636.75,1060708.5,832,480,22.06,12.73,0,1384,668.2,346.0,1,0,0,1,0,668.2,29200,28960,32,39273,392502,BENIGN
2026-06-14 09:59:34,192.168.1.201,4884,192.168.1.132,443,2015467,20,29,15680,40107,1352,0,357,1244,0,258,27679.44,24.31,41988.9,1612373.6,100773.35,1914693.65,1813920.3,400,928,9.92,14.39,0,1352,1138.51,338.0,1,0,0,1,0,1138.51,29200,28960,20,60532,745362,BENIGN
2026-06-14 10:01:13,192.168.1.55,32160,91.10.38.7,6667,18710605,29,54,1943,3240,100,40,60,100,40,60,277.01,4.44,228178.11,14968484.0,935530.25,17775074.75,16839544.5,928,1728,1.55,2.89,40,100,62.45,15.0,1,0,0,1,0,62.45,54356,50398,32,18530,6803913,Botnet
2026-06-14 10:00:56,192.168.1.201,62668,192.168.1.215,80,4391716,26,30,18902,37290,841,0,446,1434,0,404,12795.0,12.75,79849.38,3513372.8,219585.8,4172130.2,3952544.4,1040,960,5.92,6.83,0,1434,1003.43,358.5,1,0,1,1,0,1003.43,29200,28960,40,14867,785430,BENIGN
2026-06-14 10:00:57,192.168.1.173,42359,192.168.1.208,443,1530678,6,28,1734,26796,857,0,245,1120,0,658,18638.8,22.21,46384.18,1224542.4,76533.9,1454144.1,1377610.2,120,896,3.92,18.29,0,1120,839.12,280.0,1,0,0,1,0,839.12,29200,28960,20,75489,449590,BENIGN
2026-06-14 10:01:04,192.168.1.134,24908,192.168.1.188,80,2782075,11,5,2013,5880,1415,0,436,1374,0,691,2837.09,5.75,185471.67,2225660.0,139103.75,2642971.25,2503867.5,440,160,3.95,1.8,0,1415,493.31,353.75,1,0,1,1,0,493.31,29200,28960,40,86467,38213,BENIGN
2026-06-14 10:00:15,192.168.1.215,23225,192.168.1.100,3389,232241,39,37,3783,4773,256,40,85,512,40,110,36841.04,327.25,3096.55,185792.8,11612.05,220628.95,209016.9,1560,1184,167.93,159.32,40,512,112.58,118.0,1,0,1,1,0,112.58,65535,65535,40,87338,403797,Brute Force
2026-06-14 09:59:39,69.21.231.6,29551,192.168.1.100,443,6385,462,3,29568,0,64,40,50,0,0,0,4630853.56,72826.94,13.76,5108.0,319.25,6065.75,5746.5,14784,96,72357.09,469.85,0,64,63.59,16.0,1,0,0,0,0,63.59,512,0,32,99011,449726,DDoS
2026-06-14 10:01:54,192.168.1.91,53471,192.168.1.121,8080,4265183,28,30,26488,16470,1036,0,446,1450,0,260,10071.78,13.6,74827.77,3412146.4,213259.15,4051923.85,3838664.7,1120,960,6.56,7.03,0,1450,740.66,362.5,1,0,1,1,0,740.66,29200,28960,40,66644,333121,BENIGN
2026-06-14 10:00:22,192.168.1.114,30818,192.168.1.55,8080,256646,23,23,13340,5543,1429,0,275,1104,0,582,73576.05,179.24,5703.24,205316.8,12832.3,243813.7,230981.4,736,736,89.62,89.62,0,1429,410.5,357.25,1,0,1,1,0,410.5,29200,28960,32,56448,847960,BENIGN
2026-06-14 10:00:16,55.249.44.146,23991,192.168.1.100,80,14720,358,3,22912,0,64,40,50,0,0,0,1556521.74,24524.46,40.89,11776.0,736.0,13984.0,13248.0,14320,96,24320.65,203.8,0,64,63.47,16.0,1,0,0,0,0,63.47,512,0,40,41989,117296,DDoS
2026-06-14 09:59:50,192.168.1.74,41206,192.168.1.97,8080,4800913,24,30,3720,40680,1266,0,468,1054,0,366,9248.24,11.25,90583.26,3840730.4,240045.65,4560867.35,4320821.7,480,960,5.0,6.25,0,1266,822.22,316.5,1,0,1,1,0,822.22,29200,28960,20,75050,734337,BENIGN
2026-06-14 09:59:49,192.168.1.57,14821,192.168.1.145,8080,4484991,8,23,5792,9338,796,0,278,1187,0,448,3373.47,6.91,149499.7,3587992.8,224249.55,4260741.45,4036491.9,320,736,1.78,5.13,0,1187,488.06,296.75,1,0,1,1,0,488.06,29200,28960,40,21677,96825,BENIGN
2026-06-14 09:59:50,192.168.1.215,6469,192.168.1.100,21,19427,44,85,4928,6970,256,40,85,512,40,110,612446.59,6640.24,151.77,15541.6,971.35,18455.65,17484.3,1760,2720,2264.89,4375.35,40,512,92.23,118.0,1,0,1,1,0,92.23,65535,65535,40,85327,703771,Brute Force
2026-06-14 09:59:15,192.168.1.242,21652,192.168.1.52,8080,3414558,24,12,19056,14184,745,0,306,1220,0,529,9734.79,10.54,97558.8,2731646.4,170727.9,3243830.1,3073102.2,480,384,7.03,3.51,0,1220,923.33,305.0,1,0,0,1,0,923.33,29200,28960,20,1100,57801,BENIGN
2026-06-14 10:02:15,192.168.1.35,6354,192.168.1.72,443,1295864,6,30,2250,27570,640,0,476,1414,0,326,23011.67,27.78,37024.69,1036691.2,64793.2,1231070.8,1166277.6,240,960,4.63,23.15,0,1414,828.33,353.5,1,0,1,1,0,828.33,29200,28960,40,2728,999749,BENIGN
2026-06-14 10:01:44,192.168.1.186,46605,192.168.1.208,80,2263984,13,19,8073,19133,1173,0,473,1071,0,672,12016.87,14.13,73031.74,1811187.2,113199.2,2150784.8,2037585.6,416,608,5.74,8.39,0,1173,850.19,293.25,1,0,1,1,0,850.19,29200,28960,32,39936,975428,BENIGN
2026-06-14 10:01:15,192.168.1.251,12112,192.168.1.246,80,2837717,28,19,6636,15922,634,0,492,1038,0,615,7949.35,16.56,61689.5,2270173.6,141885.85,2695831.15,2553945.3,560,608,9.87,6.7,0,1038,479.96,259.5,1,0,0,1,0,479.96,29200,28960,20,69001,374107,BENIGN
2026-06-14 10:00:33,192.168.1.215,61723,192.168.1.100,21,293935,34,99,3162,11682,256,40,85,512,40,110,50500.96,452.48,2226.78,235148.0,14696.75,279238.25,264541.5,680,3168,115.67,336.81,40,512,111.61,118.0,1,0,1,1,0,111.61,65535,65535,20,63991,566319,Brute Force
2026-06-14 10:00:08,192.168.1.168,63044,192.168.1.13,443,4953723,16,23,3296,17273,1437,0,480,1190,0,511,4152.23,7.87,130361.13,3962978.4,247686.15,4706036.85,4458350.7,512,736,3.23,4.64,0,1437,527.41,359.25,1,0,1,1,0,527.41,29200,28960,32,37394,117685,BENIGN
2026-06-14 10:01:24,192.168.1.239,54019,192.168.1.34,80,938941,7,7,4074,6643,512,0,370,1297,0,564,11413.92,14.91,72226.23,751152.8,46947.05,891993.95,845046.9,280,224,7.46,7.46,0,1297,765.5,324.25,1,0,0,1,0,765.5,29200,28960,40,70850,85426,BENIGN
2026-06-14 10:02:14,192.168.1.192,26450,192.168.1.250,80,809383,29,19,2900,21489,1421,0,108,1405,0,697,30132.83,59.3,17220.91,647506.4,40469.15,768913.85,728444.7,580,608,35.83,23.47,0,1421,508.1,355.25,1,0,0,1,0,508.1,29200,28960,20,83902,114816,BENIGN
2026-06-14 10:00:11,192.168.1.56,26802,192.168.1.43,80,568548,25,27,7850,33426,565,0,174,1238,0,303,72598.97,91.46,11148.0,454838.4,28427.4,540120.6,511693.2,800,864,43.97,47.49,0,1238,793.77,309.5,1,0,0,1,0,793.77,29200,28960,32,52016,378625,BENIGN
2026-06-14 09:59:41,192.168.1.32,45980,192.168.1.97,8080,4372436,9,28,4086,4312,735,0,433,1251,0,234,1920.67,8.46,121456.56,3497948.8,218621.8,4153814.2,3935192.4,288,896,2.06,6.4,0,1251,226.97,312.75,1,0,1,1,0,226.97,29200,28960,32,26214,463398,BENIGN
2026-06-14 10:02:21,192.168.1.47,64522,192.168.1.247,80,226520,17,26,9809,10634,869,0,435,1270,0,437,90248.1,189.83,5393.33,181216.0,11326.0,215194.0,203868.0,680,832,75.05,114.78,0,1270,475.42,317.5,1,0,1,1,0,475.42,29200,28960,40,37262,670154,BENIGN
2026-06-14 09:59:30,192.168.1.95,13210,192.168.1.236,443,1902539,21,28,20601,41020,851,0,188,1091,0,430,32388.82,25.76,39636.23,1522031.2,95126.95,1807412.05,1712285.1,420,896,11.04,14.72,0,1091,1257.57,272.75,1,0,1,1,0,1257.57,29200,28960,20,67895,48630,BENIGN
2026-06-14 10:01:37,192.168.1.139,48482,192.168.1.100,140,619,1,0,40,0,40,40,40,40,0,20,64620.36,1615.51,619.0,495.2,30.95,588.05,0,20,0,1615.51,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,20,75898,61367,Port Scan
2026-06-14 10:00:33,192.168.1.187,51757,192.168.1.100,141,693,1,1,40,40,40,40,40,40,0,20,115440.12,2886.0,693.0,554.4,34.65,658.35,623.7,40,32,1443.0,1443.0,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,40,53415,139280,Port Scan
2026-06-14 10:00:43,192.168.1.55,61495,45.40.170.178,6667,26188344,39,34,2730,1428,100,40,60,100,40,60,158.77,2.79,363727.0,20950675.2,1309417.2,24878926.8,23569509.6,780,1088,1.49,1.3,40,100,56.96,15.0,1,0,1,1,0,56.96,26942,25760,20,23848,8746433,Botnet
2026-06-14 10:00:49,1.23.20.179,17864,192.168.1.100,443,11024,526,2,33664,0,64,40,50,0,0,0,3053701.02,47895.5,20.92,8819.2,551.2,10472.8,9921.6,10520,64,47714.08,181.42,0,64,63.76,16.0,1,0,0,0,0,63.76,512,0,20,70579,643402,DDoS
2026-06-14 10:01:47,20.186.147.81,7968,192.168.1.100,443,8772,676,5,43264,0,64,40,50,0,0,0,4932056.54,77633.38,12.9,7017.6,438.6,8333.4,7894.8,27040,160,77063.38,570.0,0,64,63.53,16.0,1,0,0,0,0,63.53,512,0,40,62947,270388,DDoS
2026-06-14 10:01:21,136.66.92.87,35135,192.168.1.100,443,11381,705,3,45120,0,64,40,50,0,0,0,3964502.24,62208.94,16.1,9104.8,569.05,10811.95,10242.9,22560,96,61945.35,263.6,0,64,63.73,16.0,1,0,0,0,0,63.73,512,0,32,89882,465037,DDoS
2026-06-14 10:00:00,192.168.1.217,52192,192.168.1.100,146,770,1,0,40,0,40,40,40,40,0,20,51948.05,1298.7,770.0,616.0,38.5,731.5,0,40,0,1298.7,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,40,32653,506233,Port Scan
2026-06-14 10:01:21,192.168.1.158,58217,192.168.1.6,443,3570908,25,30,16850,32640,971,0,497,1409,0,264,13859.22,15.4,66127.93,2856726.4,178545.4,3392362.6,3213817.2,800,960,7.0,8.4,0,1409,899.82,352.25,1,0,0,1,0,899.82,29200,28960,32,69147,579293,BENIGN
2026-06-14 10:01:53,192.168.1.45,58910,192.168.1.217,80,254617,6,8,1980,11752,1007,0,411,1421,0,753,53931.98,54.98,19585.92,203693.6,12730.85,241886.15,229155.3,240,256,23.56,31.42,0,1421,980.86,355.25,1,0,0,1,0,980.86,29200,28960,40,66829,794944,BENIGN
2026-06-14 10:02:09,37.80.120.142,15220,192.168.1.100,80,1221,222,0,14208,0,64,40,50,0,0,0,11636363.64,181818.18,5.52,976.8,61.05,1159.95,0,8880,0,181818.18,0.0,40,64,64.0,6.0,1,0,0,0,0,64.0,512,0,40,17099,422354,DDoS
2026-06-14 09:59:23,192.168.1.192,4763,192.168.1.2,8080,4012240,15,7,11055,3836,788,0,256,1001,0,284,3711.39,5.48,191059.05,3209792.0,200612.0,3811628.0,3611016.0,300,224,3.74,1.74,0,1001,676.86,250.25,1,0,0,1,0,676.86,29200,28960,20,58149,460357,BENIGN
2026-06-14 10:02:06,192.168.1.61,58863,192.168.1.102,8080,3817650,25,19,20950,12084,1337,0,190,1454,0,768,8652.97,11.53,88782.56,3054120.0,190882.5,3626767.5,3435885.0,500,608,6.55,4.98,0,1454,750.77,363.5,1,0,0,1,0,750.77,29200,28960,20,47775,109276,BENIGN
2026-06-14 10:02:12,192.168.1.148,37741,192.168.1.244,80,341103,17,14,5831,12460,935,0,453,1303,0,347,53623.1,90.88,11370.1,272882.4,17055.15,324047.85,306992.7,680,448,49.84,41.04,0,1303,590.03,325.75,1,0,0,1,0,590.03,29200,28960,40,37954,759723,BENIGN
2026-06-14 10:00:38,192.168.1.218,16196,192.168.1.85,443,4300315,9,18,6894,21438,833,0,403,1202,0,515,6588.35,6.28,165396.73,3440252.0,215015.75,4085299.25,3870283.5,360,576,2.09,4.19,0,1202,1049.33,300.5,1,0,1,1,0,1049.33,29200,28960,40,32775,625901,BENIGN
2026-06-14 10:02:38,192.168.1.107,17612,192.168.1.244,443,2533645,27,14,17712,20258,771,0,368,1302,0,319,14986.31,16.18,63341.12,2026916.0,126682.25,2406962.75,2280280.5,540,448,10.66,5.53,0,1302,926.1,325.5,1,0,0,1,0,926.1,29200,28960,20,36317,780892,BENIGN
2026-06-14 10:02:40,192.168.1.121,35628,192.168.1.190,80,1539012,20,21,6700,26187,1230,0,467,1206,0,682,21368.9,26.64,38475.3,1231209.6,76950.6,1462061.4,1385110.8,640,672,13.0,13.65,0,1230,802.12,307.5,1,0,1,1,0,802.12,29200,28960,32,61002,53980,BENIGN
2026-06-14 10:01:48,192.168.1.108,7970,192.168.1.228,8080,4177499,14,22,7434,32846,669,0,436,1071,0,380,9642.13,8.62,119357.11,3341999.2,208874.95,3968624.05,3759749.1,448,704,3.35,5.27,0,1071,1118.89,267.75,1,0,0,1,0,1118.89,29200,28960,32,91710,322020,BENIGN
2026-06-14 10:00:30,192.168.1.206,15767,192.168.1.83,8080,3544440,18,28,12312,41132,1212,0,433,1137,0,588,15078.26,12.98,78765.33,2835552.0,177222.0,3367218.0,3189996.0,576,896,5.08,7.9,0,1212,1161.83,303.0,1,0,1,1,0,1161.83,29200,28960,32,67101,983269,BENIGN
2026-06-14 10:00:31,192.168.1.23,44161,192.168.1.224,8080,3344108,13,28,9568,8064,1067,0,475,1067,0,723,5272.56,12.26,83602.7,2675286.4,167205.4,3176902.6,3009697.2,260,896,3.89,8.37,0,1067,430.05,266.75,1,0,0,1,0,430.05,29200,28960,20,80019,44479,BENIGN
2026-06-14 10:01:13,192.168.1.133,12792,192.168.1.86,443,3135086,11,21,3003,10374,657,0,105,1066,0,597,4266.87,10.21,101131.81,2508068.8,156754.3,2978331.7,2821577.4,352,672,3.51,6.7,0,1066,418.03,266.5,1,0,0,1,0,418.03,29200,28960,32,32181,564718,BENIGN
2026-06-14 10:00:13,192.168.1.62,12523,192.168.1.124,80,1953967,27,29,26595,25868,1108,0,237,1182,0,676,26849.48,28.66,35526.67,1563173.6,97698.35,1856268.65,1758570.3,540,928,13.82,14.84,0,1182,936.84,295.5,1,0,0,1,0,936.84,29200,28960,20,86473,223618,BENIGN
2026-06-14 10:01:24,192.168.1.118,2094,192.168.1.100,161,70,1,0,40,0,40,40,40,40,0,20,571428.57,14285.71,70.0,56.0,3.5,66.5,0,40,0,14285.71,0.0,40,40,40.0,0.0,1,1,0,0,0,40.0,1024,0,40,37930,2227,Port Scan
2026-06-14 09:59:56,192.168.1.239,61966,192.168.1.30,8080,948805,22,25,9306,5225,1415,0,400,1351,0,228,15315.05,49.54,20626.2,759044.0,47440.25,901364.75,853924.5,440,800,23.19,26.35,0,1415,309.17,353.75,1,0,0,1,0,309.17,29200,28960,20,10450,906213,BENIGN
2026-06-14 09:59:31,192.168.1.120,64100,192.168.1.147,80,1401160,11,5,5797,6900,928,0,472,1438,0,517,9061.78,11.42,93410.67,1120928.0,70058.0,1331102.0,1261044.0,440,160,7.85,3.57,0,1438,793.56,359.5,1,0,0,1,0,793.56,29200,28960,40,81473,247577,BENIGN
2026-06-14 10:02:11,36.177.176.243,44705,192.168.1.100,80,13486,779,0,49856,0,64,40,50,0,0,0,3696870.83,57763.61,17.33,10788.8,674.3,12811.7,0,24928,0,57763.61,0.0,40,64,64.0,6.0,1,0,0,0,0,64.0,512,0,32,93081,734704,DDoS
2026-06-14 10:03:01,192.168.1.159,2661,192.168.1.156,443,1121282,20,5,9480,3805,789,0,457,1415,0,584,11848.05,22.3,46720.08,897025.6,56064.1,1065217.9,1009153.8,640,160,17.84,4.46,0,1415,531.4,353.75,1,0,0,1,0,531.4,29200,28960,32,61926,270806,BENIGN
2026-06-14 10:00:59,192.168.1.123,51861,192.168.1.240,8080,545907,27,16,14931,16768,613,0,143,1194,0,636,58066.67,78.77,12997.79,436725.6,27295.35,518611.65,491316.3,864,512,49.46,29.31,0,1194,737.19,298.5,1,0,0,1,0,737.19,29200,28960,32,46761,245254,BENIGN
2026-06-14 10:02:59,192.168.1.143,58974,192.168.1.100,167,575,2,0,80,0,40,40,40,40,0,20,139130.43,3478.26,575.0,460.0,28.75,546.25,0,40,0,3478.26,0.0,40,40,40.0,0.0,1,0,0,0,0,40.0,1024,0,20,31452,829682,Port Scan
2026-06-14 09:59:25,192.168.1.55,56605,104.78.209.16,9001,6715641,43,51,3354,4641,100,40,60,100,40,60,1190.5,14.0,72211.19,5372512.8,335782.05,6379858.95,6044076.9,860,1632,6.4,7.59,40,100,85.05,15.0,1,0,0,1,0,85.05,9141,48297,20,12161,2305562,Botnet
2026-06-14 10:02:47,192.168.1.55,23052,192.168.1.100,169,631,2,1,80,40,40,40,40,40,0,20,190174.33,4754.36,315.5,504.8,31.55,599.45,567.9,40,32,3169.57,1584.79,0,40,40.0,10.0,1,0,0,0,0,40.0,1024,0,20,25658,459770,Port Scan
2026-06-14 09:59:33,112.204.85.125,54770,192.168.1.100,80,12078,793,4,31720,0,64,40,50,0,0,0,2626262.63,65987.75,15.17,9662.4,603.9,11474.1,10870.2,31720,128,65656.57,331.18,0,64,39.8,16.0,1,0,0,0,0,39.8,512,0,40,57816,392564,DDoS
2026-06-14 10:00:00,192.168.1.188,58165,192.168.1.214,8080,839353,16,25,3424,12525,1134,0,273,1129,0,509,19001.54,48.85,20983.83,671482.4,41967.65,797385.35,755417.7,640,800,19.06,29.78,0,1134,389.0,283.5,1,0,1,1,0,389.0,29200,28960,40,70268,435968,BENIGN
2026-06-14 10:01:07,192.168.1.28,32657,192.168.1.28,80,2104137,12,22,3540,28094,1251,0,155,1118,0,503,15034.19,16.16,63761.73,1683309.6,105206.85,1998930.15,1893723.3,384,704,5.7,10.46,0,1251,930.41,312.75,1,0,1,1,0,930.41,29200,28960,32,34719,632246,BENIGN
2026-06-14 10:01:09,192.168.1.218,62378,192.168.1.108,8080,3890296,14,30,3094,21060,615,0,238,1326,0,265,6208.78,11.31,90472.0,3112236.8,194514.8,3695781.2,3501266.4,280,960,3.6,7.71,0,1326,548.95,331.5,1,0,0,1,0,548.95,29200,28960,20,65132,834382,BENIGN
